postal,latitude,longitude
762462,1.427135048,103.8502345
763462,1.427567892,103.8508984
764462,1.428039797,103.8509589
398498,1.311647735,103.8850599
357905,1.336413546,103.8685717
357907,1.336350177,103.8690698
425565,1.313151973,103.9141877
425602,1.312926215,103.9143851
425603,1.313375285,103.9141283
128045,1.296951,103.7654361
128046,1.296844189,103.7650955
128047,1.297176086,103.7649505
128048,1.297502057,103.7647915
128049,1.297682129,103.7650972
128050,1.297682129,103.7650972
750467,1.452226677,103.8144259
750469,1.448531846,103.8140388
751467,1.452010334,103.813929
751468,1.450513313,103.8137293
751469,1.449920543,103.8136741
752467,1.451141484,103.8136298
752468,1.450008617,103.8141109
752469,1.448268122,103.8133484
753468,1.450309158,103.8148778
754468,1.450830599,103.8142735
506961,1.380158422,103.9629837
509456,1.380050796,103.9639001
398283,1.313232679,103.887112
619708,1.331377526,103.7189764
048824,1.286220184,103.8488482
048830,1.286457293,103.8483517
049014,1.287242318,103.848714
049026,1.286711754,103.8484392
049035,1.286527846,103.8487243
049037,1.286604035,103.8487239
049394,1.286517471,103.8492459
049412,1.286032554,103.8492647
049413,1.286069475,103.8492446
049415,1.286165755,103.8491686
049433,1.286841988,103.8488256
049436,1.287394638,103.8487387
049821,1.286123692,103.8497683
049830,1.286543143,103.8494789
049834,1.286715163,103.8493974
049839,1.286957271,103.8493044
049841,1.287049663,103.849278
049850,1.287550213,103.8492229
049855,1.287783378,103.8492342
049857,1.287877229,103.8492405
049858,1.287923293,103.8492397
058673,1.287488575,103.8485505
058681,1.287279029,103.8484574
058707,1.286683339,103.8481179
058711,1.286588917,103.8480635
534042,1.375578552,103.9033168
534043,1.37540695,103.9030371
534044,1.375507391,103.90278
534045,1.375889548,103.9029954
534046,1.376081529,103.902722
534047,1.37601171,103.9024274
188974,1.299079098,103.8528254
536474,1.350017061,103.8781444
536478,1.350156526,103.8783096
536481,1.350380087,103.8785678
380011,1.31423937,103.870914
380012,1.314230663,103.8700611
380013,1.314481097,103.870458
380014,1.315054205,103.8703037
380015,1.315873249,103.8712962
380016,1.315431758,103.8716516
380018,1.314803515,103.8723015
381014,1.315263539,103.8706889
649882,1.348375633,103.7114189
641268,1.347980012,103.7075473
642268,1.347494155,103.7079409
643268,1.347131796,103.707996
640257,1.34582026,103.7082524
640258,1.346187129,103.7084253
640259,1.345514362,103.7086356
640260,1.345093736,103.7080333
640261,1.3455927,103.7078953
640262,1.344884356,103.7074303
640263,1.344941713,103.7070242
640264,1.346077721,103.7068898
640265,1.34567943,103.7065993
640266,1.346103106,103.7063127
640267,1.34644748,103.7069468
640196,1.342540562,103.7137244
641196,1.342902399,103.7139395
641197,1.344106102,103.7137192
642196,1.34278861,103.7143014
642197,1.343781549,103.7135314
643197,1.343403195,103.7136861
644197,1.343607885,103.7138694
640198,1.34442113,103.7143437
640199,1.343706324,103.7144849
640200,1.343003962,103.7147006
640201,1.343266151,103.7154119
640202,1.343784707,103.7150939
640203,1.34413571,103.7156575
640204,1.344390406,103.7150977
640205,1.344854156,103.7157162
640206,1.344952407,103.7150399
640174,1.346249681,103.709387
640175,1.346689167,103.7094853
640176,1.347251003,103.7100145
640177,1.347810634,103.7095285
640178,1.347312454,103.7088041
640179,1.347033955,103.7089855
641183,1.34861717,103.7097336
642183,1.34809658,103.7094114
643183,1.348652357,103.709098
644183,1.349090733,103.7090427
641180,1.347614447,103.7086435
641181,1.348618117,103.7082392
642180,1.347833888,103.709071
642181,1.348789606,103.708522
643180,1.34842577,103.7087205
640207,1.346586103,103.7135684
640208,1.347003674,103.7142164
640209,1.346257972,103.7151547
640210,1.347790527,103.7131345
640211,1.348241225,103.7140979
640212,1.349127041,103.713021
640213,1.349459342,103.7128403
640214,1.349016642,103.7121786
640215,1.348684375,103.7123598
648354,1.342722691,103.70189
640221,1.346348197,103.7124293
641216,1.350118409,103.7118784
641217,1.349755288,103.7112993
641218,1.349963264,103.710543
642216,1.350450902,103.7122588
642217,1.349724641,103.7108332
642218,1.350323004,103.7108914
643218,1.350694138,103.71146
644218,1.350852592,103.7120842
640185,1.346405382,103.7107771
640186,1.34561977,103.711613
640187,1.345057736,103.7106998
640188,1.343810091,103.7109905
640189,1.344426686,103.7114628
640190,1.345076762,103.7118504
640191,1.343765689,103.712164
408614,1.331205201,103.8985939
329608,1.327718505,103.8503278
164002,1.286529621,103.8331631
164004,1.286673707,103.8324817
164006,1.286835248,103.8313476
164008,1.28652537,103.8301248
165004,1.286588783,103.8319503
165006,1.286545996,103.8308245
165008,1.287016949,103.8303033
166002,1.286857679,103.8328459
574036,1.351665192,103.841554
257718,1.307838508,103.8191472
257721,1.308140985,103.8195937
257722,1.308161316,103.8201894
257717,1.308776034,103.8187805
257720,1.308472042,103.8191356
257723,1.308830486,103.819419
257724,1.308586891,103.8198935
258634,1.311158796,103.8180298
258853,1.309843135,103.808137
127647,1.318033571,103.7535279
127649,1.318878184,103.753381
127651,1.318927501,103.754344
127720,1.318071301,103.7544729
127721,1.317969534,103.7540321
127722,1.317819931,103.7537616
127723,1.317939467,103.7532747
127724,1.317845612,103.7531269
127725,1.318964209,103.7536367
127726,1.319029871,103.753954
127727,1.318733561,103.7546219
388493,1.31349659,103.8797663
249697,1.303082716,103.8290269
556749,1.356440529,103.8682393
556750,1.356387289,103.8682885
550223,1.357561514,103.8706103
550224,1.35720575,103.8708313
550225,1.35673481,103.8701137
550226,1.3568225,103.870857
550227,1.356470981,103.8711268
550228,1.356364015,103.8702599
550229,1.355981994,103.8702771
550230,1.355981994,103.8702771
439710,1.301783259,103.8913867
439720,1.301938364,103.8913575
439721,1.302101365,103.8913304
547529,1.370359944,103.8776596
579701,1.341039873,103.8604283
550264,1.352275199,103.8721031
358134,1.346651674,103.8642262
358146,1.348127455,103.8640422
358153,1.347441359,103.8641434
358544,1.346980423,103.8638963
358585,1.345639485,103.8652498
358593,1.345053643,103.8648461
358660,1.346292004,103.8631668
358675,1.348337142,103.8625157
359368,1.344341246,103.8609759
359381,1.345676898,103.8607744
359382,1.347545626,103.8609713
359394,1.34796772,103.8604996
359605,1.34585393,103.862114
359608,1.345200652,103.8623139
359611,1.346330434,103.8618147
359643,1.345583801,103.8625673
359662,1.345753188,103.8634543
359665,1.346360246,103.8639777
359678,1.345793169,103.8639435
359686,1.345713603,103.8643695
359690,1.346062654,103.8651602
359719,1.34826065,103.8610054
359723,1.348157736,103.8614677
359736,1.349053159,103.8628493
359746,1.349394421,103.8633895
359764,1.349220473,103.8641913
359765,1.349175371,103.864655
319637,1.340297641,103.8474674
319261,1.340742512,103.8578019
579720,1.342771339,103.8414857
579721,1.343082163,103.8408157
579722,1.342687503,103.8402808
579723,1.342373699,103.8396458
579724,1.341904261,103.8400509
579725,1.341692433,103.8420461
579726,1.34156961,103.8414436
579727,1.340699392,103.8407457
579728,1.341155081,103.841062
579730,1.340624416,103.8416118
579731,1.340352129,103.8411993
579732,1.339920483,103.8409875
579733,1.340090035,103.841602
579734,1.340466107,103.8421768
579735,1.341081447,103.8422732
180231,1.296815259,103.8536195
180232,1.296853111,103.8533475
180233,1.296794864,103.8539072
534013,1.334345266,103.8896375
465521,1.313734289,103.9378174
465522,1.314121871,103.9374528
465523,1.313857586,103.937503
466452,1.313328044,103.9378878
119513,1.279058904,103.7922676
546079,1.362241503,103.8780147
239115,1.297260732,103.8401007
388803,1.312872589,103.8755628
150001,1.28645354,103.8082424
150002,1.286629213,103.8068619
150003,1.287133555,103.8070005
151028,1.286756544,103.8101217
152028,1.286403502,103.809742
559258,1.360510713,103.8729474
219856,1.313676206,103.8495083
258509,1.305069752,103.8214632
278666,1.33019165,103.7870484
278667,1.329874501,103.7870245
279952,1.330941351,103.7870432
279954,1.331805909,103.7861746
279955,1.33207747,103.7861924
279956,1.331890135,103.7865076
218067,1.309179046,103.8532245
599953,1.330597525,103.7684218
599954,1.330034821,103.7688508
599968,1.330792954,103.7674774
599969,1.330315673,103.7678867
599971,1.329485948,103.7693021
159506,1.288365128,103.8119494
339914,1.314388775,103.862146
554530,1.375919279,103.8735612
531986,1.381916946,103.8798037
532986,1.382272735,103.8801292
533986,1.382568809,103.8804525
531997,1.385045999,103.8811666
532997,1.385901568,103.881387
534997,1.385530182,103.8815879
539747,1.381594518,103.88521
531998,1.38375783,103.8801722
532998,1.384100752,103.8805046
532999,1.384536893,103.8805888
531991,1.384307807,103.8822258
531992,1.383450632,103.8819827
532991,1.383984774,103.8824863
532992,1.38382673,103.8816725
531996,1.386468444,103.8816105
532996,1.386113307,103.8820523
536995,1.386185158,103.8829686
531987,1.379887784,103.8783849
531988,1.379467597,103.8772665
532987,1.379392247,103.8782839
532988,1.379894363,103.8774062
533987,1.37932815,103.8777892
533988,1.380296863,103.8772664
309776,1.318295621,103.8410633
309767,1.317959989,103.8403281
309762,1.317200288,103.8405328
188021,1.299113168,103.8554111
188024,1.300117893,103.8561916
188029,1.300034758,103.8549351
188032,1.300034758,103.8549351
188035,1.300437288,103.8552858
188432,1.300917989,103.8552479
188441,1.300917989,103.8552479
188067,1.299603702,103.8542423
659554,1.34394552,103.7532592
659841,1.348963327,103.7582519
659526,1.342409479,103.7528634
659527,1.342996039,103.7518161
659528,1.343506328,103.7520346
659529,1.343031175,103.753224
659532,1.341735181,103.7519311
659539,1.341319119,103.7510123
659958,1.349034109,103.7495668
659164,1.352015176,103.7478223
650377,1.359385179,103.7502886
161014,1.287904618,103.8321977
162004,1.287422399,103.8312389
162012,1.287807531,103.8327806
162018,1.288098683,103.831032
509295,1.362608216,103.9683484
509537,1.362260003,103.9676288
509547,1.362330042,103.9669127
509572,1.36087395,103.9648124
509586,1.361347379,103.964748
509588,1.361288306,103.9647906
509589,1.361488829,103.9654534
509618,1.361236836,103.9636515
509621,1.361211489,103.9641144
509637,1.362055697,103.9677275
509645,1.362161405,103.9683283
159050,1.285784138,103.8130231
159051,1.285784138,103.8130231
150128,1.282646752,103.8233271
150129,1.283578705,103.8238192
150130,1.284587128,103.8243603
152119,1.283527552,103.82083
152120,1.282774432,103.8226125
678202,1.376779874,103.761704
670257,1.378508736,103.7732123
670258,1.377896535,103.7731538
670260,1.377940562,103.7733378
671259,1.377042931,103.7733101
677743,1.379920452,103.7643572
089817,1.278589299,103.8407435
089842,1.279322448,103.8408404
089848,1.279453216,103.8408355
090101,1.271462566,103.8256835
090102,1.271908423,103.8266717
090103,1.272085585,103.8254956
090104,1.272398536,103.8256255
090105,1.272483013,103.824703
090106,1.27298937,103.8256268
090107,1.273101655,103.8245086
090108,1.273357314,103.8253458
090109,1.273929399,103.8253108
090110,1.273804157,103.8270577
090111,1.274397181,103.8272396
090112,1.274528526,103.8259329
090113,1.274770125,103.8269323
090114,1.275071819,103.8258872
090115,1.275352014,103.8269502
588132,1.347134741,103.7709394
588133,1.346703572,103.7712882
588134,1.346020517,103.7714716
588135,1.346408059,103.7708772
588136,1.34636026,103.7710464
588137,1.346813652,103.7706205
596569,1.340444375,103.7717095
588996,1.338759307,103.7786001
588998,1.338631653,103.7785854
286965,1.34307679,103.7963945
588179,1.343164753,103.7760314
659633,1.345733055,103.7522266
737950,1.416593708,103.7553169
737951,1.416125984,103.7551172
737952,1.416561367,103.7553996
737956,1.416509263,103.755533
789094,1.39073624,103.8370367
789095,1.390766744,103.8365751
789096,1.391029946,103.8361929
789097,1.391458895,103.835935
789098,1.391947062,103.8357079
789099,1.392387455,103.8355452
207372,1.305365776,103.8548406
117686,1.281686596,103.7867231
117687,1.281686596,103.7867231
270036,1.309183033,103.7926405
272018,1.311058611,103.7918866
273018,1.31101769,103.7914519
274018,1.310316292,103.7917389
275018,1.309983984,103.7926014
117688,1.283302915,103.7863883
658725,1.339580928,103.7614125
658728,1.339097622,103.7610332
658734,1.339028232,103.7607912
658745,1.339808183,103.760721
658750,1.33949965,103.7604698
658769,1.340003522,103.7612308
658811,1.338261894,103.7609099
658828,1.33809478,103.7615828
658829,1.338476038,103.7615683
658832,1.338151687,103.7617383
658841,1.338726602,103.7619654
658842,1.338813574,103.7619374
658843,1.338862332,103.7619238
658860,1.338853351,103.7609485
189649,1.302244338,103.8527007
189650,1.302211574,103.8524965
189651,1.302211574,103.8524965
439442,1.312791436,103.8956653
439422,1.312176237,103.8951171
439423,1.311997544,103.8954536
439445,1.312122377,103.8946636
439431,1.312717782,103.8952717
188975,1.299261604,103.8526156
528883,1.338472679,103.9419333
805327,1.388070111,103.8547012
805338,1.38765068,103.855088
805346,1.388276496,103.8547785
805351,1.388279637,103.8550339
805366,1.388159072,103.8555818
805383,1.387996461,103.8551911
805398,1.387868843,103.8552452
805399,1.387868268,103.8551956
805413,1.3875982,103.8555979
806396,1.388166779,103.8557778
486045,1.333249767,103.9528106
805904,1.391762811,103.8531613
805906,1.391815663,103.8529979
229741,1.306929886,103.8397162
229811,1.305578298,103.8381408
229813,1.305494234,103.8388064
229814,1.30582154,103.8388479
229675,1.309093094,103.8360293
229723,1.303486854,103.8374444
229664,1.306162225,103.8369945
229666,1.306855264,103.8368433
229774,1.307735315,103.839088
229775,1.308180497,103.8387051
328882,1.323773056,103.8543632
298253,1.337900808,103.8356818
298257,1.33791193,103.8352461
298262,1.336209347,103.8350298
298266,1.339366432,103.834149
298268,1.336737829,103.8344353
298276,1.337421955,103.8354725
298725,1.339340788,103.8336569
298726,1.33993831,103.8342483
298863,1.336829706,103.8336618
298887,1.34021437,103.8351675
298889,1.339311776,103.835632
298893,1.337032824,103.8357878
299118,1.339299086,103.8310924
299130,1.337848828,103.8306033
299951,1.338224631,103.8313639
299963,1.336397674,103.8327268
299976,1.335216999,103.8358415
299978,1.335741025,103.8358428
299981,1.335245981,103.8346627
425145,1.309723216,103.909708
659879,1.343278203,103.7584367
547791,1.355210152,103.8764588
219679,1.313194528,103.847446
248649,1.303137582,103.8239072
299795,1.328031958,103.8158224
806085,1.389048635,103.8598811
806088,1.389245036,103.8595603
806100,1.388433136,103.8599407
806104,1.388562907,103.85908
806117,1.388340313,103.8594166
806125,1.388005956,103.859919
806126,1.387971484,103.8599692
806128,1.387850926,103.8601409
388030,1.315355588,103.8865359
436928,1.297407538,103.8754381
436929,1.297691255,103.8758469
209922,1.304994764,103.8526416
188210,1.302685892,103.850322
649414,1.345093006,103.7274293
488159,1.332921292,103.9457247
488168,1.333015739,103.9467746
488170,1.333037367,103.9468269
488204,1.333356017,103.9465906
488206,1.333316422,103.9464222
488209,1.333246391,103.9462575
488213,1.333154867,103.9460424
488214,1.333133304,103.9459897
488215,1.333322221,103.9458558
488219,1.33341935,103.9460763
488220,1.333441758,103.9461282
488222,1.333486881,103.9462362
488230,1.333751189,103.9459073
488232,1.333705232,103.9457997
488234,1.333659462,103.9456906
425971,1.314352364,103.9145526
768125,1.44435596,103.8251651
768127,1.444213605,103.8247283
768128,1.444175788,103.8243766
768129,1.444166975,103.8242515
768131,1.444711027,103.824356
768133,1.44503945,103.8246845
768134,1.445222808,103.8247961
757699,1.453224924,103.8141949
387621,1.326858796,103.8810509
089066,1.272836637,103.8404034
089762,1.274012731,103.8406402
080009,1.275301801,103.8392073
080011,1.274426047,103.8396715
080012,1.27447616,103.8400703
080013,1.27469944,103.8404854
080016,1.273919926,103.8402609
080017,1.273835569,103.8398443
080018,1.273901446,103.8394173
080019,1.273883542,103.8390033
081008,1.275801013,103.8390326
098202,1.241285286,103.8401003
098203,1.241651787,103.8398738
098204,1.241856108,103.8395857
098205,1.241407809,103.8393876
098206,1.241066162,103.8392766
098207,1.240783982,103.8391106
098208,1.240439787,103.8392199
098209,1.24076599,103.8396405
098297,1.249454743,103.8244472
048946,1.281858036,103.8500838
049480,1.284286495,103.8483842
049481,1.283824792,103.8489432
049482,1.283861017,103.8484834
068912,1.277628774,103.8475716
297887,1.328729755,103.8174949
297898,1.329284022,103.8179094
297910,1.329007173,103.8192752
297911,1.330135999,103.8189246
297922,1.32911731,103.8191974
298916,1.323781651,103.8178569
298919,1.324117187,103.8179538
298961,1.323416718,103.8194825
298962,1.323490147,103.8193285
298981,1.323780808,103.8182548
298983,1.323513019,103.8182055
298992,1.324226066,103.818534
299030,1.326814729,103.8182368
299055,1.328534129,103.8172444
299056,1.328632733,103.8172416
299070,1.329424114,103.8173965
299076,1.329941886,103.8176056
299195,1.328738105,103.8177912
299202,1.329031924,103.8182519
299208,1.328981507,103.8185651
299267,1.326612848,103.8184004
299342,1.327935446,103.8180586
299351,1.327539771,103.8183873
299360,1.327839564,103.8187517
299391,1.328492204,103.8180731
299398,1.328124835,103.8182118
299582,1.324615058,103.814353
299744,1.326757722,103.8145731
299748,1.327040913,103.8149584
299758,1.327270761,103.8164692
178905,1.293078848,103.851262
468654,1.323824334,103.9527094
058341,1.284153681,103.844866
127015,1.318025481,103.7562895
127017,1.318282913,103.7557539
127018,1.318126788,103.7554064
127019,1.317885122,103.7555729
127020,1.317550975,103.7557745
127021,1.31724328,103.7559782
127022,1.317251727,103.7562604
558961,1.355172365,103.8664471
558962,1.354962466,103.865798
819827,1.382818492,103.9994268
098635,1.267848814,103.8149721
098637,1.267052425,103.8158808
098638,1.267211137,103.816153
098639,1.267137839,103.8164597
098640,1.266880376,103.816637
098641,1.266569742,103.8165873
098642,1.266365602,103.8163481
098643,1.266191779,103.816051
098644,1.26589365,103.815977
098645,1.26579759,103.8156798
098646,1.265500931,103.8156032
098648,1.265119469,103.8150796
098649,1.264846266,103.8149159
098650,1.266332882,103.8156052
098651,1.266160973,103.8151648
098652,1.265597726,103.8148557
098653,1.265472511,103.8143742
098654,1.266048386,103.8139126
098655,1.266572831,103.8138528
098656,1.266813413,103.8146737
098657,1.267360939,103.8146047
507025,1.359171214,103.9636315
507026,1.35880965,103.962753
507027,1.35929698,103.9644079
078862,1.275958464,103.8436985
219606,1.313180918,103.8478058
219604,1.31326862,103.8479557
059915,1.287970563,103.847669
429754,1.314331813,103.8971933
737869,1.43087517,103.7523468
398484,1.312323938,103.8850331
228305,1.308107932,103.8395461
547726,1.35368823,103.8764446
547803,1.354116196,103.8761797
120416,1.310335922,103.7713557
120417,1.310225666,103.7709018
120418,1.310175719,103.7700032
120419,1.310218352,103.7695898
120420,1.31004549,103.7691238
120421,1.309097987,103.7683559
120422,1.309209989,103.7693363
120423,1.309456122,103.7699188
120424,1.309540132,103.7705008
120425,1.309626523,103.7711231
309083,1.318357195,103.8383752
398311,1.312126972,103.8872202
589632,1.334908896,103.7834521
589633,1.334379835,103.783201
458482,1.319844353,103.9218744
467171,1.321018576,103.9502984
329980,1.328493588,103.8481694
329981,1.32847281,103.8483586
329557,1.324937124,103.8460689
249055,1.294735536,103.8189893
307746,1.316251778,103.8425842
465524,1.329742066,103.9456704
465525,1.32967542,103.9454179
465526,1.329647464,103.9451956
465529,1.329293994,103.9457783
465530,1.329143468,103.9454902
465532,1.329072265,103.9462137
465533,1.328863734,103.9461703
465534,1.328797809,103.9458265
465535,1.328573683,103.945687
465536,1.32852715,103.9455416
358464,1.330890087,103.8668967
437906,1.296386851,103.8910381
456640,1.311774608,103.9325405
456645,1.311529072,103.9326222
456653,1.311742641,103.9319383
456654,1.311738084,103.9318805
456658,1.311364936,103.9317457
456664,1.311392339,103.9321214
509506,1.379391952,103.9636877
287622,1.331969266,103.8100111
547801,1.354904671,103.8757178
547802,1.354691171,103.8753924
536443,1.346235404,103.8796435
536445,1.34577376,103.879061
416729,1.320189672,103.9068659
416730,1.320822067,103.9072614
417383,1.328540319,103.9151242
228170,1.302509442,103.8463192
266325,1.323571486,103.7995635
266330,1.323768628,103.7992593
269187,1.323776337,103.7995752
737917,1.430515581,103.7855301
737918,1.430554295,103.7860269
737919,1.430603129,103.7865242
737920,1.429993278,103.7864624
737921,1.430008762,103.7860205
737922,1.430028877,103.7855789
469336,1.315775426,103.9337047
469337,1.316681943,103.9338781
469338,1.315229653,103.933965
486858,1.345525482,103.9632693
486860,1.346140349,103.9634145
486862,1.345374228,103.9638446
416378,1.328402035,103.9086063
439192,1.309713795,103.8938137
679555,1.37113371,103.7656046
679567,1.371391269,103.7653195
679574,1.371277667,103.765981
679576,1.371195418,103.7662809
679598,1.371814966,103.7667619
679711,1.370864083,103.7691375
679714,1.37099305,103.7693551
679656,1.373186259,103.7682477
679658,1.372838768,103.7678978
679660,1.372609903,103.76754
679662,1.372719149,103.767003
679664,1.373146002,103.7666748
679666,1.373635353,103.766429
679668,1.374423954,103.7664561
679670,1.374682356,103.7672454
679672,1.37405967,103.7676425
679674,1.373654989,103.768032
679633,1.371404194,103.7676462
679635,1.371011064,103.7674376
679637,1.370630586,103.7675117
679641,1.369983255,103.7681137
679652,1.372512136,103.7689269
679756,1.371683757,103.7687213
679761,1.371749376,103.7683563
679775,1.371330223,103.7683874
679779,1.371218892,103.7683962
679783,1.371107614,103.7684054
679787,1.370935003,103.7684153
679799,1.370607631,103.7684328
679812,1.370196112,103.7684653
679828,1.370098545,103.7690933
679838,1.370401797,103.7696041
679860,1.371933442,103.7693683
679862,1.372041321,103.7693598
679882,1.372415281,103.7693242
679885,1.372576375,103.7693126
648315,1.342657402,103.7181748
648316,1.342458756,103.7176934
648317,1.343092597,103.7178651
648318,1.343084543,103.7178661
648320,1.342802487,103.718602
399764,1.311574193,103.8858279
399746,1.311032761,103.8866301
359776,1.348841741,103.8612924
787056,1.38665607,103.8412587
787057,1.385835341,103.8415708
787058,1.385428573,103.8407231
787059,1.386088623,103.8403885
436904,1.297514306,103.8745145
436916,1.297461917,103.8741483
456999,1.308938479,103.9191043
457001,1.308831586,103.9191313
457540,1.309699511,103.9189922
738099,1.436070059,103.7859815
209848,1.310998559,103.8611552
229628,1.309908607,103.8431507
229629,1.306788889,103.8409663
229622,1.304746038,103.8408776
229624,1.304746038,103.8408776
229491,1.307902702,103.8406358
597593,1.316937155,103.7749101
597594,1.31655092,103.7754012
597595,1.316695864,103.7759944
436957,1.313527397,103.8946622
069538,1.28080508,103.8486677
349692,1.333758002,103.8739331
507029,1.378349857,103.9565914
427305,1.314673161,103.904415
536983,1.338087723,103.885807
347720,1.330556784,103.8776923
169208,1.279953975,103.8227889
239427,1.29293392,103.83359
039190,1.29350314,103.8602667
387607,1.316293978,103.8865742
387935,1.31481744,103.888377
388792,1.312845737,103.8759364
388302,1.314440002,103.882324
388242,1.314651668,103.8832881
169479,1.285195762,103.8276772
389778,1.315810127,103.8844739
389779,1.31623495,103.884418
311079,1.334531295,103.8475657
312079,1.334640783,103.8479903
313079,1.334660579,103.8485778
314079,1.334640844,103.8491655
315079,1.334727136,103.849823
398915,1.311942668,103.879214
059567,1.288428487,103.8423003
059570,1.288753671,103.8424844
059571,1.28906317,103.8428886
168730,1.286299372,103.8280935
059765,1.288158845,103.8432858
538749,1.353137747,103.8785255
538750,1.353044211,103.8782346
521519,1.357275945,103.9403816
521520,1.357010247,103.9399112
522519,1.357433654,103.9400517
522520,1.357266351,103.9396652
523519,1.356213389,103.9399605
523520,1.356741708,103.9396924
524519,1.356207821,103.939594
159351,1.285220926,103.80797
534818,1.336757624,103.8869369
398280,1.313096259,103.8867547
567752,1.370304303,103.8483863
419715,1.316334253,103.9005249
138668,1.303756659,103.7919333
579670,1.355426929,103.8333451
347467,1.329511088,103.8699513
347468,1.329332029,103.8698963
347471,1.329631742,103.8698664
668671,1.357389514,103.7620881
529509,1.352368296,103.9438123
388381,1.315830761,103.881438
738119,1.428108144,103.7761954
738129,1.428108202,103.7758843
738137,1.428108204,103.7756668
738142,1.4277654,103.7757441
738146,1.42720168,103.7772393
738152,1.427205027,103.7770808
738187,1.427549091,103.7759172
519529,1.375258916,103.9394931
409179,1.322051074,103.8922572
169877,1.286746033,103.8402148
429688,1.308872153,103.8999073
429623,1.306323124,103.9029054
429674,1.308517216,103.9008755
554531,1.375754802,103.8685062
460051,1.3288109,103.9221299
460052,1.328696852,103.92095
460053,1.328462891,103.9199785
460054,1.329478409,103.9211051
461050,1.329304314,103.9224158
408553,1.331977773,103.8931917
731570,1.430583438,103.7908458
731572,1.430866875,103.7895547
732571,1.430131631,103.7906424
732572,1.431606894,103.7896089
733570,1.431472774,103.7899819
733571,1.430375738,103.7899279
188733,1.297744071,103.8553409
309426,1.316177418,103.837815
309429,1.316887545,103.8371798
309430,1.317327989,103.8369869
309431,1.317080289,103.8367121
309432,1.316862563,103.8364748
309494,1.317654629,103.836535
307395,1.325491741,103.8389162
309502,1.319289078,103.8366533
819642,1.361708821,103.9903488
819643,1.35496949,103.9890667
819663,1.356626094,103.9865622
486036,1.333525821,103.9625765
486037,1.334265566,103.9635838
486828,1.343062649,103.963167
486830,1.343586152,103.9635792
486832,1.343761415,103.9629232
486834,1.343759826,103.9625143
486836,1.343759826,103.9625143
486838,1.342915329,103.9624914
509866,1.388575148,103.975655
486842,1.34477115,103.9638206
486847,1.344474471,103.9633213
486849,1.344520809,103.9626832
486850,1.344924854,103.9633006
508649,1.361937789,103.9697777
508656,1.361937789,103.9697777
508663,1.361714738,103.9681768
509133,1.361656755,103.9708762
509300,1.362198454,103.9690944
509302,1.362111586,103.9692661
509305,1.362330991,103.9697729
509306,1.362247207,103.9699284
509308,1.362035145,103.9703801
506959,1.363023377,103.9714541
507042,1.362965852,103.9715412
507049,1.362662275,103.9719301
507055,1.362603423,103.9723021
507062,1.362751725,103.9727063
507066,1.362429796,103.9726964
509225,1.362397193,103.971784
509236,1.362350415,103.972484
509238,1.36330942,103.9714396
509254,1.363329448,103.9713281
509261,1.363109413,103.9725694
509266,1.363059496,103.9728481
508724,1.375955175,103.9730565
528800,1.34675636,103.959924
528802,1.347416809,103.9595936
528803,1.347873636,103.9595327
528804,1.348225393,103.959429
528805,1.348587662,103.959438
528807,1.348950522,103.9596294
528808,1.349199543,103.9598898
528809,1.349327613,103.960302
528810,1.348969379,103.9605216
528811,1.348610385,103.9605637
508508,1.392327164,103.9796345
669581,1.359437869,103.7629325
424247,1.305489375,103.9074266
424248,1.305375968,103.907719
425042,1.309070544,103.9058646
117673,1.289736486,103.7743575
118703,1.289736486,103.7743575
118704,1.289736486,103.7743575
598671,1.344403193,103.768395
534101,1.33605045,103.8899863
248184,1.295322495,103.8278186
533976,1.356770312,103.8826632
533992,1.356943297,103.8825097
533998,1.357068097,103.882213
534005,1.356722196,103.8825201
533969,1.355089474,103.8810928
535607,1.35536721,103.8808334
535608,1.355584905,103.880922
535610,1.355514422,103.8809856
539631,1.355576515,103.8815525
539620,1.353417226,103.882004
534430,1.357082893,103.8826763
535530,1.354858593,103.8806589
535531,1.354765919,103.8807533
535566,1.353325593,103.8810953
535588,1.354296737,103.8804328
535598,1.354763004,103.8804765
535624,1.355169222,103.8821547
535676,1.357464187,103.8870229
535677,1.357509942,103.8870833
537254,1.354837455,103.8846125
537274,1.353734263,103.8849241
537385,1.355744483,103.8850359
537410,1.356669039,103.885997
537415,1.356443889,103.8864334
537423,1.356675431,103.8868648
537434,1.357253569,103.8871329
537464,1.355570706,103.8867928
537618,1.354358323,103.8862223
537619,1.354419422,103.8863173
537622,1.354505489,103.886481
537756,1.354240879,103.8854089
537768,1.354600798,103.8861
537774,1.354780312,103.8864769
537791,1.355064541,103.8867755
537941,1.355924404,103.887372
537944,1.355590818,103.8876716
537959,1.356162816,103.8878675
538316,1.35404857,103.8800927
538327,1.35380179,103.8802661
538330,1.353633596,103.8803501
538341,1.353506569,103.8808085
539600,1.354677687,103.8823205
539797,1.35376309,103.8826007
539802,1.353672023,103.8831602
539817,1.35465228,103.881456
539818,1.354400665,103.881846
539819,1.354494057,103.881457
539827,1.354613239,103.8826799
539834,1.354153484,103.8825185
539874,1.35635612,103.8868101
539891,1.356407825,103.8878102
539894,1.356837748,103.8877695
539553,1.35586973,103.8811844
539563,1.355960348,103.8812859
539565,1.355890232,103.8813478
539569,1.355819843,103.8814099
534141,1.356230841,103.8822253
